Market,Side,Date,Trade Value,Size,Price,Closed PnL,Fee,Role,Type
STRK,Open Long,2025-11-14 15:40:48,15.801912,88.200000,0.179160,-,0.0000,Taker,trade
APT,Open Long,2025-11-14 15:40:45,25.833735,8.430000,3.064500,-,0.0000,Taker,trade
MORPHO,Open Long,2025-11-14 15:27:47,19.261540,9.400000,2.049100,-,0.0000,Taker,trade
TRUMP,Open Long,2025-11-14 15:21:16,20.259503,2.770000,7.313900,-,0.0000,Taker,trade
TAO,Open Long,2025-11-14 15:01:07,22.948520,0.070000,327.836000,-,0.0000,Taker,trade
BNB,Open Long,2025-11-14 15:01:04,36.937384,0.040000,923.434600,-,0.0000,Taker,trade
SOL,Open Long,2025-11-14 14:41:23,37.970426,0.269000,141.154000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-14 14:34:46,23.588922,0.042000,561.641000,0.266910,0.0000,Taker,trade
BCH,Close Long,2025-11-14 14:34:40,37.545690,0.078000,481.355000,-0.162162,0.0000,Taker,trade
ZEC,Open Long,2025-11-14 14:28:08,23.322012,0.042000,555.286000,-,0.0000,Taker,trade
BCH,Open Long,2025-11-14 14:28:05,37.707852,0.078000,483.434000,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 14:21:28,36.455108,0.040000,911.377700,0.070632,0.0000,Taker,trade
BNB,Open Long,2025-11-14 14:15:01,36.384476,0.040000,909.611900,-,0.0000,Taker,trade
XMR,Close Long,2025-11-14 14:08:32,37.263655,0.095000,392.249000,0.390450,0.0000,Taker,trade
BNB,Close Long,2025-11-14 14:08:26,18.242256,0.020000,912.112800,0.112722,0.0000,Taker,trade
NEAR,Close Long,2025-11-14 14:08:20,22.784660,9.400000,2.423900,0.246468,0.0000,Taker,trade
SOL,Close Long,2025-11-14 14:08:12,21.659235,0.155000,139.737000,0.196540,0.0000,Taker,trade
BNB,Open Long,2025-11-14 14:01:45,18.129534,0.020000,906.476700,-,0.0000,Taker,trade
SOL,Open Long,2025-11-14 13:55:12,21.462695,0.155000,138.469000,-,0.0000,Taker,trade
NEAR,Open Long,2025-11-14 13:48:42,22.538192,9.400000,2.397680,-,0.0000,Taker,trade
XMR,Open Long,2025-11-14 13:48:38,36.873205,0.095000,388.139000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-14 13:48:32,36.781676,0.068000,540.907000,-0.661776,0.0000,Taker,trade
ZEC,Open Long,2025-11-14 13:45:17,37.443452,0.068000,550.639000,-,0.0000,Taker,trade
STBL,Close Long,2025-11-14 13:31:49,20.161945,255.700000,0.078850,-0.010228,0.0000,Taker,trade
ZEC,Close Long,2025-11-14 13:31:43,36.068886,0.063000,572.522000,0.091224,0.0000,Taker,trade
BNB,Close Long,2025-11-14 13:25:10,35.963368,0.040000,899.084200,-0.168504,0.0000,Taker,trade
STBL,Open Long,2025-11-14 13:25:07,20.172173,255.700000,0.078890,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-14 13:25:04,35.977662,0.063000,571.074000,-,0.0000,Taker,trade
BNB,Open Long,2025-11-14 13:12:07,36.131872,0.040000,903.296800,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-14 13:12:00,24.876456,0.044000,565.374000,0.140404,0.0000,Taker,trade
ZEC,Open Long,2025-11-14 13:05:28,24.736052,0.044000,562.183000,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 12:52:24,36.037272,0.040000,900.931800,0.417472,0.0000,Taker,trade
BNB,Open Long,2025-11-14 12:45:48,35.619800,0.040000,890.495000,-,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 12:38:53,36.487956,0.206000,177.126000,0.223098,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 12:32:18,36.711054,0.206000,178.209000,-,0.0000,Taker,trade
IP,Close Long,2025-11-14 12:32:09,22.555000,6.940000,3.250000,-0.085362,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 12:24:56,36.406656,0.204000,178.464000,0.211956,0.0000,Taker,trade
IP,Open Long,2025-11-14 12:18:23,22.640362,6.940000,3.262300,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 12:11:48,36.618612,0.204000,179.503000,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 12:11:42,36.221428,0.040000,905.535700,-0.036376,0.0000,Taker,trade
BNB,Open Long,2025-11-14 12:05:07,36.257804,0.040000,906.445100,-,0.0000,Taker,trade
SOL,Close Long,2025-11-14 12:04:58,24.465175,0.175000,139.801000,-0.173425,0.0000,Taker,trade
ETHFI,Close Long,2025-11-14 11:58:24,23.661568,25.600000,0.924280,0.013312,0.0000,Taker,trade
PENDLE,Close Long,2025-11-14 11:58:17,21.092840,9.080000,2.323000,0.019068,0.0000,Taker,trade
PENDLE,Open Long,2025-11-14 11:51:45,21.073772,9.080000,2.320900,-,0.0000,Taker,trade
ETHFI,Open Long,2025-11-14 11:51:42,23.648256,25.600000,0.923760,-,0.0000,Taker,trade
SOL,Open Long,2025-11-14 11:32:11,24.638600,0.175000,140.792000,-,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 11:32:05,36.665616,0.201000,182.416000,0.116379,0.0000,Taker,trade
LINK,Close Long,2025-11-14 11:31:58,2.852650,0.200000,14.263250,-0.003058,0.0000,Taker,trade
LINK,Close Long,2025-11-14 11:31:58,19.968550,1.400000,14.263250,-0.021412,0.0000,Taker,trade
LINK,Open Long,2025-11-14 11:18:44,15.707681,1.100000,14.279710,-,0.0000,Taker,trade
LINK,Open Long,2025-11-14 11:18:44,7.137990,0.500000,14.275980,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 11:12:10,36.781995,0.201000,182.995000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-14 10:59:01,35.057348,0.067000,523.244000,-0.102108,0.0000,Taker,trade
HYPE,Close Long,2025-11-14 10:52:24,37.088667,0.990000,37.463300,-0.189288,0.0000,Taker,trade
ZEC,Open Long,2025-11-14 10:52:20,35.159456,0.067000,524.768000,-,0.0000,Taker,trade
HYPE,Open Long,2025-11-14 10:45:00,37.277955,0.990000,37.654500,-,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 10:44:51,35.868660,0.194000,184.890000,-0.115818,0.0000,Taker,trade
BNB,Close Short,2025-11-14 10:38:16,36.681056,0.040000,917.026400,-0.154080,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 10:31:43,35.752842,0.194000,184.293000,-,0.0000,Taker,trade
BNB,Open Short,2025-11-14 10:31:40,36.526976,0.040000,913.174400,-,0.0000,Taker,trade
ZEC,Close Short,2025-11-14 10:25:06,36.041428,0.068000,530.021000,0.020128,0.0000,Taker,trade
BNB,Close Short,2025-11-14 10:25:00,27.428826,0.030000,914.294200,-0.048075,0.0000,Taker,trade
BNB,Open Short,2025-11-14 10:18:08,27.380751,0.030000,912.691700,-,0.0000,Taker,trade
HYPE,Close Short,2025-11-14 10:18:02,24.915022,0.670000,37.186600,0.021842,0.0000,Taker,trade
ZEC,Open Short,2025-11-14 10:17:58,36.061556,0.068000,530.317000,-,0.0000,Taker,trade
HYPE,Open Short,2025-11-14 10:11:28,24.936864,0.670000,37.219200,-,0.0000,Taker,trade
MET,Close Long,2025-11-14 10:11:22,13.741860,28.200000,0.487300,0.016356,0.0000,Taker,trade
MET,Close Long,2025-11-14 10:11:22,12.042979,24.700000,0.487570,0.020995,0.0000,Taker,trade
MET,Close Long,2025-11-14 10:11:22,11.564178,23.700000,0.487940,0.028914,0.0000,Taker,trade
MET,Open Long,2025-11-14 10:04:51,37.282752,76.600000,0.486720,-,0.0000,Taker,trade
ZEC,Close Short,2025-11-14 10:04:45,34.420945,0.065000,529.553000,-0.251615,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 09:58:12,37.549645,0.205000,183.169000,-0.043870,0.0000,Taker,trade
ZEC,Open Short,2025-11-14 09:58:08,34.169330,0.065000,525.682000,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 09:51:38,37.505775,0.205000,182.955000,-,0.0000,Taker,trade
XMR,Close Short,2025-11-14 09:51:32,37.371955,0.095000,393.389000,0.110295,0.0000,Taker,trade
XMR,Open Short,2025-11-14 09:45:02,37.482250,0.095000,394.550000,-,0.0000,Taker,trade
ZEC,Close Short,2025-11-14 09:44:56,38.019240,0.072000,528.045000,-0.302040,0.0000,Taker,trade
ZEC,Open Short,2025-11-14 09:38:24,37.717200,0.072000,523.850000,-,0.0000,Taker,trade
UNI,Close Short,2025-11-14 09:38:17,33.899220,4.700000,7.212600,0.287170,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 09:38:11,36.851264,0.202000,182.432000,0.214120,0.0000,Taker,trade
UNI,Open Short,2025-11-14 09:31:40,34.186390,4.700000,7.273700,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 09:31:37,37.065384,0.202000,183.492000,-,0.0000,Taker,trade
WLFI,Close Short,2025-11-14 09:31:30,20.704248,143.600000,0.144180,0.033028,0.0000,Taker,trade
TRUMP,Close Short,2025-11-14 09:31:24,21.295378,2.980000,7.146100,0.037250,0.0000,Taker,trade
SOL,Close Short,2025-11-14 09:31:17,33.751256,0.238000,141.812000,0.122332,0.0000,Taker,trade
TRUMP,Open Short,2025-11-14 09:24:46,21.332628,2.980000,7.158600,-,0.0000,Taker,trade
SOL,Open Short,2025-11-14 09:24:42,33.873588,0.238000,142.326000,-,0.0000,Taker,trade
MET,Close Long,2025-11-14 09:24:36,37.160640,75.900000,0.489600,-0.217833,0.0000,Taker,trade
WLFI,Open Short,2025-11-14 09:18:04,20.737276,143.600000,0.144410,-,0.0000,Taker,trade
MET,Open Long,2025-11-14 09:18:00,37.378473,75.900000,0.492470,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 09:11:05,36.802696,0.040000,920.067400,-0.001032,0.0000,Taker,trade
XMR,Close Short,2025-11-14 09:04:28,37.274854,0.094000,396.541000,-0.143726,0.0000,Taker,trade
BNB,Open Long,2025-11-14 09:04:24,36.803728,0.040000,920.093200,-,0.0000,Taker,trade
XMR,Open Short,2025-11-14 08:57:51,37.131128,0.094000,395.012000,-,0.0000,Taker,trade
CRV,Close Long,2025-11-14 08:57:45,24.977775,55.500000,0.450050,0.084360,0.0000,Taker,trade
CRV,Open Long,2025-11-14 08:51:13,24.893415,55.500000,0.448530,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 08:44:35,36.721392,0.040000,918.034800,-0.046532,0.0000,Taker,trade
BNB,Open Long,2025-11-14 08:37:44,36.767924,0.040000,919.198100,-,0.0000,Taker,trade
XMR,Close Short,2025-11-14 08:24:34,20.929064,0.053000,394.888000,-0.089782,0.0000,Taker,trade
DYDX,Close Short,2025-11-14 08:24:27,37.075139,110.300000,0.336130,0.222806,0.0000,Taker,trade
XMR,Open Short,2025-11-14 08:17:37,20.839282,0.053000,393.194000,-,0.0000,Taker,trade
DYDX,Open Short,2025-11-14 08:17:34,37.297945,110.300000,0.338150,-,0.0000,Taker,trade
LTC,Close Short,2025-11-14 08:10:38,20.380672,0.208000,97.984000,0.005616,0.0000,Taker,trade
LTC,Close Short,2025-11-14 08:10:38,16.851872,0.172000,97.976000,0.006020,0.0000,Taker,trade
LTC,Open Short,2025-11-14 08:03:59,37.244180,0.380000,98.011000,-,0.0000,Taker,trade
ZEC,Close Long,2025-11-14 08:03:53,24.743922,0.049000,504.978000,-0.180810,0.0000,Taker,trade
BNB,Close Long,2025-11-14 08:03:46,36.858292,0.040000,921.457300,-0.065376,0.0000,Taker,trade
SOL,Close Long,2025-11-14 08:03:39,31.771256,0.223000,142.472000,-0.068238,0.0000,Taker,trade
SOL,Open Long,2025-11-14 07:57:05,31.839494,0.223000,142.778000,-,0.0000,Taker,trade
BNB,Open Long,2025-11-14 07:57:01,36.923668,0.040000,923.091700,-,0.0000,Taker,trade
ZEC,Open Long,2025-11-14 07:50:26,24.924732,0.049000,508.668000,-,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 07:43:29,37.255600,0.200000,186.278000,0.241200,0.0000,Taker,trade
BNB,Close Long,2025-11-14 07:43:22,36.820388,0.040000,920.509700,-0.044896,0.0000,Taker,trade
LINK,Close Long,2025-11-14 07:43:16,21.584070,1.500000,14.389380,-0.056655,0.0000,Taker,trade
LINK,Open Long,2025-11-14 07:36:43,21.640725,1.500000,14.427150,-,0.0000,Taker,trade
BNB,Open Long,2025-11-14 07:36:40,36.865284,0.040000,921.632100,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 07:30:06,37.496800,0.200000,187.484000,-,0.0000,Taker,trade
LTC,Close Short,2025-11-14 07:30:00,37.344120,0.380000,98.274000,-0.048260,0.0000,Taker,trade
LTC,Open Short,2025-11-14 07:23:25,37.295860,0.380000,98.147000,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 07:23:19,18.436280,0.020000,921.814000,-0.028628,0.0000,Taker,trade
MET,Close Short,2025-11-14 07:16:40,28.939332,60.700000,0.476760,-0.311391,0.0000,Taker,trade
DYDX,Close Short,2025-11-14 07:16:34,35.092720,106.600000,0.329200,-0.870922,0.0000,Taker,trade
SPX,Close Short,2025-11-14 07:16:26,25.557584,44.600000,0.573040,-0.173940,0.0000,Taker,trade
BNB,Open Long,2025-11-14 07:16:22,18.464908,0.020000,923.245400,-,0.0000,Taker,trade
MET,Open Short,2025-11-14 07:09:37,28.627941,60.700000,0.471630,-,0.0000,Taker,trade
DYDX,Open Short,2025-11-14 07:09:33,34.221798,106.600000,0.321030,-,0.0000,Taker,trade
SPX,Open Short,2025-11-14 07:03:00,25.383644,44.600000,0.569140,-,0.0000,Taker,trade
BCH,Close Short,2025-11-14 06:42:50,38.100139,0.077000,494.807000,0.212058,0.0000,Taker,trade
BNB,Close Short,2025-11-14 06:42:43,36.465560,0.040000,911.639000,0.001100,0.0000,Taker,trade
BNB,Open Short,2025-11-14 06:36:08,36.466660,0.040000,911.666500,-,0.0000,Taker,trade
BCH,Open Short,2025-11-14 06:29:38,38.312197,0.077000,497.561000,-,0.0000,Taker,trade
SOL,Close Short,2025-11-14 06:09:39,38.149264,0.268000,142.348000,0.107736,0.0000,Taker,trade
SOL,Open Short,2025-11-14 06:02:46,38.257000,0.268000,142.750000,-,0.0000,Taker,trade
SUI,Close Short,2025-11-14 05:56:09,36.591648,20.100000,1.820480,-0.484008,0.0000,Taker,trade
XMR,Close Short,2025-11-14 05:56:02,22.349073,0.057000,392.089000,-0.358587,0.0000,Taker,trade
AAVE,Close Short,2025-11-14 05:55:56,39.930870,0.210000,190.147000,-0.493290,0.0000,Taker,trade
BNB,Close Short,2025-11-14 05:55:49,27.542799,0.030000,918.093300,-0.058479,0.0000,Taker,trade
AVAX,Close Short,2025-11-14 05:48:55,19.455033,1.230000,15.817100,-0.001599,0.0000,Taker,trade
AVAX,Open Short,2025-11-14 05:42:19,19.453434,1.230000,15.815800,-,0.0000,Taker,trade
BNB,Open Short,2025-11-14 05:42:16,27.484320,0.030000,916.144000,-,0.0000,Taker,trade
ZEC,Close Short,2025-11-14 05:35:37,31.548530,0.065000,485.362000,-0.026780,0.0000,Taker,trade
BNB,Close Short,2025-11-14 05:35:31,9.138488,0.010000,913.848800,0.022158,0.0000,Taker,trade
SOL,Close Short,2025-11-14 05:35:23,25.107804,0.177000,141.852000,0.047613,0.0000,Taker,trade
TAO,Close Short,2025-11-14 05:35:17,15.933888,0.048000,331.956000,0.052704,0.0000,Taker,trade
TAO,Open Short,2025-11-14 05:28:43,15.986592,0.048000,333.054000,-,0.0000,Taker,trade
SOL,Open Short,2025-11-14 05:28:40,25.155417,0.177000,142.121000,-,0.0000,Taker,trade
BNB,Open Short,2025-11-14 05:28:37,9.160646,0.010000,916.064600,-,0.0000,Taker,trade
ZEC,Open Short,2025-11-14 05:15:30,31.521750,0.065000,484.950000,-,0.0000,Taker,trade
XMR,Open Short,2025-11-14 05:15:27,21.990486,0.057000,385.798000,-,0.0000,Taker,trade
SUI,Open Short,2025-11-14 05:15:23,36.107640,20.100000,1.796400,-,0.0000,Taker,trade
AAVE,Open Short,2025-11-14 05:15:20,39.437580,0.210000,187.798000,-,0.0000,Taker,trade
BNB,Close Short,2025-11-14 05:15:13,36.561008,0.040000,914.025200,0.122312,0.0000,Taker,trade
BNB,Open Short,2025-11-14 05:08:29,18.341106,0.020000,917.055300,-,0.0000,Taker,trade
BNB,Open Short,2025-11-14 05:08:29,18.342214,0.020000,917.110700,-,0.0000,Taker,trade
CC,Close Long,2025-11-14 05:01:37,26.072904,234.300000,0.111280,-0.112464,0.0000,Taker,trade
MET,Close Long,2025-11-14 05:01:30,23.368304,52.400000,0.445960,0.045064,0.0000,Taker,trade
MET,Open Long,2025-11-14 04:55:00,23.323240,52.400000,0.445100,-,0.0000,Taker,trade
CC,Open Long,2025-11-14 04:54:57,26.185368,234.300000,0.111760,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-14 04:54:51,39.138803,0.209000,187.267000,-0.124146,0.0000,Taker,trade
HYPE,Close Long,2025-11-14 04:54:44,22.588849,0.610000,37.030900,-0.044896,0.0000,Taker,trade
SOL,Close Long,2025-11-14 04:54:37,36.114630,0.255000,141.626000,0.064260,0.0000,Taker,trade
HYPE,Open Long,2025-11-14 04:47:01,22.633745,0.610000,37.104500,-,0.0000,Taker,trade
SOL,Open Long,2025-11-14 04:46:57,36.050370,0.255000,141.374000,-,0.0000,Taker,trade
AAVE,Open Long,2025-11-14 04:46:54,39.262949,0.209000,187.861000,-,0.0000,Taker,trade
SYRUP,Close Long,2025-11-14 04:40:09,39.642708,86.700000,0.457240,-0.410958,0.0000,Taker,trade
BNB,Close Long,2025-11-14 04:40:03,36.005112,0.040000,900.127800,-0.691984,0.0000,Taker,trade
BNB,Open Long,2025-11-14 04:33:28,36.697096,0.040000,917.427400,-,0.0000,Taker,trade
SYRUP,Open Long,2025-11-14 04:33:25,40.053666,86.700000,0.461980,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-14 04:26:50,38.042800,0.200000,190.214000,-0.157400,0.0000,Taker,trade
SOL,Close Short,2025-11-14 04:26:43,40.481946,0.282000,143.553000,-0.079806,0.0000,Taker,trade
AAVE,Open Long,2025-11-14 04:20:14,38.200200,0.200000,191.001000,-,0.0000,Taker,trade
SOL,Open Short,2025-11-14 04:13:45,40.402140,0.282000,143.270000,-,0.0000,Taker,trade
SYRUP,Close Long,2025-11-14 04:13:39,38.977423,83.900000,0.464570,0.037755,0.0000,Taker,trade
BNB,Close Long,2025-11-14 04:13:32,36.873800,0.040000,921.845000,-0.066728,0.0000,Taker,trade
SYRUP,Open Long,2025-11-14 04:06:54,38.939668,83.900000,0.464120,-,0.0000,Taker,trade
BNB,Open Long,2025-11-14 03:59:54,36.940528,0.040000,923.513200,-,0.0000,Taker,trade
NMR,Close Long,2025-11-14 03:53:16,40.330906,3.790000,10.641400,-0.402498,0.0000,Taker,trade
SYRUP,Close Long,2025-11-14 03:53:09,19.933510,43.000000,0.463570,0.110940,0.0000,Taker,trade
SYRUP,Open Long,2025-11-14 03:46:40,19.822570,43.000000,0.460990,-,0.0000,Taker,trade
NMR,Open Long,2025-11-14 03:46:37,40.733404,3.790000,10.747600,-,0.0000,Taker,trade
AAVE,Close Long,2025-11-14 03:46:30,26.996760,0.140000,192.834000,-0.048160,0.0000,Taker,trade
AAVE,Open Long,2025-11-14 03:39:01,27.044920,0.140000,193.178000,-,0.0000,Taker,trade
SOL,Close Long,2025-11-14 03:38:54,40.634790,0.282000,144.095000,-0.065424,0.0000,Taker,trade
SOL,Open Long,2025-11-14 03:32:20,40.700214,0.282000,144.327000,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 03:32:14,37.038124,0.040000,925.953100,-0.020688,0.0000,Taker,trade
BNB,Open Long,2025-11-14 03:25:43,37.058812,0.040000,926.470300,-,0.0000,Taker,trade
TON,Close Short,2025-11-14 03:18:55,25.765735,13.100000,1.966850,-0.001310,0.0000,Taker,trade
DOGE,Close Long,2025-11-14 03:18:48,24.342892,148.000000,0.164479,-0.061716,0.0000,Taker,trade
SOL,Close Long,2025-11-14 03:18:41,40.756050,0.282000,144.525000,-0.137334,0.0000,Taker,trade
DOGE,Open Long,2025-11-14 03:12:09,24.404608,148.000000,0.164896,-,0.0000,Taker,trade
TON,Open Short,2025-11-14 03:12:06,25.764425,13.100000,1.966750,-,0.0000,Taker,trade
SOL,Open Long,2025-11-14 03:12:03,40.893384,0.282000,145.012000,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 03:11:56,37.143224,0.040000,928.580600,0.020280,0.0000,Taker,trade
BNB,Open Long,2025-11-14 03:05:22,37.122944,0.040000,928.073600,-,0.0000,Taker,trade
ETHFI,Close Short,2025-11-14 03:05:16,41.555582,41.900000,0.991780,-0.331010,0.0000,Taker,trade
ETHFI,Open Short,2025-11-14 02:58:17,41.224572,41.900000,0.983880,-,0.0000,Taker,trade
BNB,Close Long,2025-11-14 02:58:08,37.147356,0.040000,928.683900,-0.043888,0.0000,Taker,trade
TAO,Close Short,2025-11-14 02:58:02,25.606756,0.076000,336.931000,-0.193496,0.0000,Taker,trade
BNB,Open Long,2025-11-14 02:51:28,37.191244,0.040000,929.781100,-,0.0000,Taker,trade
XMR,Close Short,2025-11-14 02:44:48,19.861134,0.051000,389.434000,-0.012393,0.0000,Taker,trade
BNB,Close Short,2025-11-14 02:44:41,27.953172,0.030000,931.772400,-0.204588,0.0000,Taker,trade
ETHFI,Close Short,2025-11-14 02:37:40,23.204907,23.700000,0.979110,-0.031521,0.0000,Taker,trade
NEAR,Close Short,2025-11-14 02:37:33,13.732668,5.700000,2.409240,0.024168,0.0000,Taker,trade
AVAX,Close Short,2025-11-14 02:37:26,19.505116,1.220000,15.987800,-0.044408,0.0000,Taker,trade
SOL,Close Short,2025-11-14 02:37:20,22.182705,0.153000,144.985000,0.009945,0.0000,Taker,trade
NEAR,Open Short,2025-11-14 02:30:47,13.756836,5.700000,2.413480,-,0.0000,Taker,trade
BCH,Close Short,2025-11-14 02:30:41,22.109396,0.043000,514.172000,-0.207174,0.0000,Taker,trade
CRV,Close Short,2025-11-14 02:30:34,26.642368,59.200000,0.450040,-0.490768,0.0000,Taker,trade
UNI,Close Short,2025-11-14 02:30:28,24.663393,3.210000,7.683300,-0.592566,0.0000,Taker,trade
ENA,Close Short,2025-11-14 02:30:21,12.837312,43.200000,0.297160,0.014688,0.0000,Taker,trade
SOL,Open Short,2025-11-14 02:23:36,22.192650,0.153000,145.050000,-,0.0000,Taker,trade
ARB,Close Short,2025-11-14 02:23:29,28.035195,115.300000,0.243150,-0.269802,0.0000,Taker,trade
JUP,Close Short,2025-11-14 02:23:23,17.619085,56.900000,0.309650,-0.088195,0.0000,Taker,trade
NEAR,Close Short,2025-11-14 02:23:16,16.685787,6.900000,2.418230,-0.043746,0.0000,Taker,trade
ENA,Open Short,2025-11-14 02:16:41,12.852000,43.200000,0.297500,-,0.0000,Taker,trade
ETHFI,Open Short,2025-11-14 02:16:38,23.173386,23.700000,0.977780,-,0.0000,Taker,trade
BNB,Open Short,2025-11-14 02:10:01,27.748584,0.030000,924.952800,-,0.0000,Taker,trade
SOL,Close Short,2025-11-14 02:03:23,33.175660,0.230000,144.242000,-0.218500,0.0000,Taker,trade
NEAR,Open Short,2025-11-14 01:56:32,16.642041,6.900000,2.411890,-,0.0000,Taker,trade
JUP,Open Short,2025-11-14 01:56:29,17.530890,56.900000,0.308100,-,0.0000,Taker,trade
ARB,Open Short,2025-11-14 01:56:26,27.765393,115.300000,0.240810,-,0.0000,Taker,trade
STRK,Close Short,2025-11-14 01:49:46,41.253410,279.400000,0.147650,0.882904,0.0000,Taker,trade
ZEC,Close Short,2025-11-14 01:49:40,18.775613,0.037000,507.449000,0.061864,0.0000,Taker,trade
XMR,Open Short,2025-11-14 01:49:36,19.848741,0.051000,389.191000,-,0.0000,Taker,trade
BCH,Open Short,2025-11-14 01:49:32,21.902222,0.043000,509.354000,-,0.0000,Taker,trade
UNI,Open Short,2025-11-14 01:42:56,24.070827,3.210000,7.498700,-,0.0000,Taker,trade
CRV,Open Short,2025-11-14 01:42:53,26.151600,59.200000,0.441750,-,0.0000,Taker,trade
XMR,Close Short,2025-11-14 01:42:46,30.840415,0.079000,390.385000,-0.042564,0.0000,Taker,trade
BNB,Close Short,2025-11-14 01:42:38,36.787048,0.040000,919.676200,0.007908,0.0000,Taker,trade
TAO,Open Short,2025-11-14 01:35:31,25.413260,0.076000,334.385000,-,0.0000,Taker,trade
ZEC,Open Short,2025-11-14 01:35:27,18.837477,0.037000,509.121000,-,0.0000,Taker,trade
XMR,Open Short,2025-11-14 01:35:24,18.322715,0.047000,389.845000,-,0.0000,Taker,trade
XMR,Open Short,2025-11-14 01:35:24,12.475136,0.032000,389.848000,-,0.0000,Taker,trade
SOL,Open Short,2025-11-14 01:28:47,32.957160,0.230000,143.292000,-,0.0000,Taker,trade
ARB,Close Short,2025-11-14 01:15:16,32.060576,132.800000,0.241420,0.011952,0.0000,Taker,trade
XRP,Close Short,2025-11-14 01:15:09,34.354500,15.000000,2.290300,0.078450,0.0000,Taker,trade
SOL,Close Short,2025-11-14 01:15:03,24.793495,0.173000,143.315000,-0.037195,0.0000,Taker,trade
AVAX,Open Short,2025-11-14 01:08:02,19.460708,1.220000,15.951400,-,0.0000,Taker,trade
SOL,Open Short,2025-11-14 01:07:58,24.756300,0.173000,143.100000,-,0.0000,Taker,trade
ARB,Open Short,2025-11-14 01:01:22,32.072528,132.800000,0.241510,-,0.0000,Taker,trade
XRP,Open Short,2025-11-14 01:01:19,34.432950,15.000000,2.295530,-,0.0000,Taker,trade
